,thumbnail,title,category,view_count,likes_count,dislikes_count,upload_date,video_length
36,https://i.ytimg.com/vi/BSOPIQMpeJE/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLD98xZEkPNmbyh5r0PsZxscrqkR6w,"ENG)자취방에 친구 초대해서 요리해주고,퇴근하고 쿠키 만들기 일상",weiting 0214,"조회수 931,125회",2만개,237개,2019. 5. 9.,21:49
37,https://i.ytimg.com/vi/3y0MgqsY2CI/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA3-z1WpnPcNZyvJ8BnRllIGhGh1w,"ENG)원룸 자취방에서 마지막 저녁,새로운 투룸 자취방으로 이사 한 일상,이케아 가구 조립#자취방#인테리어",Dopamin Queen,"조회수 1,783,525회",3.8만개,591개,2019. 4. 28.,25:28
38,https://i.ytimg.com/vi/GqLdK6KqeY4/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCNn_oKqL7nDD1FrLGnXV8Ir6eIPw,"ENG)샌드위치 만들어서 한강피크닉도 가고,일요일엔 집순이 일상",Madeleine Song,"조회수 743,618회",1.7만개,244개,2019. 4. 24.,23:31
39,https://i.ytimg.com/vi/RMUS2vjCY_0/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDZilYvP9nIkfMNdBjC_oOZC14O-g,"ENG)퇴근 후 수플레 팬케이크 도전,그리고 주말엔 마카롱 클래스,서촌나들이 일상",weiting 0214,"조회수 1,038,518회",2만개,299개,최초 공개: 2019. 4. 11.,25:44
40,https://i.ytimg.com/vi/LL1dxm4REvE/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDOFLvoOPCFuM3BLwH_AZRv36cv2A,"ENG)자취생의 집밥 해먹기,반차 쓰고 혼자 돌아다니는 일상 그리고 자취방 이사 고민",weiting 0214,"조회수 682,345회",1.4만개,253개,최초 공개: 2019. 3. 31.,28:23
41,https://i.ytimg.com/vi/xy07Y9ST-Tc/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB2dlapKGFH1NBcZs2hNwt_a1-cmQ,"ENG)자취방에서 마카롱도 만들고,망원동 이곳저곳 돌아다닌 일상",291206 Duongg,"조회수 989,986회",1.9만개,389개,2019. 3. 21.,26:40
42,https://i.ytimg.com/vi/Nmyw1Fqh_LY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB21o5i3h_YGJbLAIMr775wAxzBtQ,"ENG)자취방에서 맛있는 요리도 해먹고,주말엔 알찬 문화생활",Jingwei Ren,"조회수 892,169회",1.7만개,287개,2019. 3. 11.,23:21
43,https://i.ytimg.com/vi/kS_ONtThnXY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBcVgZexuhuU82dmnEjQQbJ2BeS8w,ENG)혼자 자취방에서 보내는 주말 집순이 일상 그리고 에코백 소개,Verna Cao,"조회수 1,256,094회",2.7만개,395개,2019. 3. 3.,27:56
44,https://i.ytimg.com/vi/zP0yf8P9_9Q/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDbkzIec-8Z-7kj2wwAMx8VWXJbYA,"ENG)머랭쿠키도 만들고,그릇 만들기 클래스도 듣고 온 알찬 주말 일상",승아,"조회수 572,440회",1.2만개,237개,2019. 2. 21.,25:09
45,https://i.ytimg.com/vi/Lw_vGw6tm2w/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAnRSmvLJ1frRXudbN-idXlwvIjsw,"ENG)소품샵 투어하고,딸기케이크도 만들어본 주말 일상",yun yun,"조회수 770,997회",1.5만개,258개,2019. 2. 18.,26:44
