thumbnail,title,category,view_count,likes_count,dislikes_count,upload_date,video_length,subscribe_count
2.5,3,life,1132588,10000,230,32,11,806000
3.5,3,life,526705,5100,145,32,11,806000
3.5,1,life,442553,9400,240,32,11,806000
3.5,1,life,503925,7100,142,32,11,806000
3.5,1,life,911210,5500,126,32,11,806000
2.5,0,life,441238,15000,300,32,11,806000
2.5,3,life,111474,3400,27,8,11,1340000
3.5,1,life,1192029,8600,126,32,11,806000
2.5,1,life,901651,6100,221,32,11,806000
2.5,3,life,794838,8700,306,32,11,806000
1.5,1,life,517414,6700,214,32,11,806000
3.5,1,life,788909,15000,260,8,11,1340000
2.5,3,life,532962,5400,211,32,11,806000
3.5,1,life,441849,11000,134,8,11,1340000
2.5,3,life,924648,6800,199,32,11,806000
2.5,1,life,548118,7200,195,32,11,806000
3.5,1,life,661743,3600,142,32,11,806000
3.5,1,life,437801,8300,119,8,11,1340000
2.5,1,life,856404,6900,149,32,11,806000
2.5,1,life,677578,5200,104,32,11,806000
3.5,1,life,442779,8000,223,32,11,806000
3.5,1,life,771959,18000,455,8,11,1340000
3.5,3,life,944133,12000,408,8,11,1340000
3.5,1,life,2582938,8300,130,32,11,806000
2.5,3,life,1581659,8200,247,32,11,806000
1.5,1,life,1199980,5500,146,32,11,806000
3.5,1,life,946802,5600,171,32,11,806000
3.5,1,life,554849,17000,223,32,11,806000
3.5,3,life,573581,5800,204,32,11,806000
3.5,1,life,60209,884,33,3,11,450000
2.5,4,life,96248,1300,26,2,11,670000
3.5,1,life,185901,2100,44,2,11,670000
3.5,1,life,288418,3200,54,2,11,670000
2.5,4,life,149443,2100,245,2,11,670000
2.5,4,life,153293,2300,116,2,11,670000
2.5,4,life,453392,6200,90,2,11,670000
1,4,life,535173,6300,238,2,11,670000
2.5,4,life,385575,5800,84,2,11,670000
2,4,life,2505771,19000,1100,2,11,1670000
3.5,4,life,320081,5700,154,2,11,2150000
2,1,life,121048,3300,38,5,11,880000
2.5,4,life,158465,2200,74,2,11,670000
2.5,1,life,137927,1700,27,2,11,670000
2.5,4,life,253606,2400,58,2,11,670000
2.5,4,life,218818,3200,681,2,11,670000
2.5,1,life,329202,3900,140,2,11,670000
2.5,1,life,355118,4500,163,2,11,1670000
1.5,1,life,127093,3600,54,4,11,470000
2.5,1,life,1272030,28000,414,4,11,790000
2.5,4,life,476540,7400,236,2,11,2150000
1.5,4,life,625866,8200,427,2,11,2150000
2.5,1,life,233247,2900,53,2,11,670000
2.5,1,life,210444,3000,59,2,11,670000
2.5,4,life,194907,2600,46,2,11,670000
2.5,1,life,683615,8200,342,2,11,1670000
2.5,4,life,1246802,40000,391,2,11,2150000
3.5,4,life,206529,4800,141,2,11,2150000
2.5,0,life,336266,5500,148,2,11,1670000
3,4,life,1304015,19000,1600,2,11,2150000
3.5,1,life,100812,3400,51,4,11,380000
2.5,1,life,341954,4700,76,2,11,670000
2.5,0,life,252046,4500,178,2,11,1670000
3.5,4,life,986040,20000,576,2,11,2150000
1.5,4,life,1435044,17000,827,2,11,2150000
2.5,4,life,920159,13000,563,2,11,2150000
3.5,4,life,448892,8200,287,2,11,2150000
2.5,4,life,1005919,13000,698,2,11,2150000
3.5,1,life,192254,5800,179,4,11,380000
3.5,1,life,292410,3000,60,2,11,670000
2.5,4,life,232092,3300,61,2,11,670000
2.5,4,life,199112,3400,27,2,11,670000
2.5,1,life,283560,3800,60,2,11,670000
2.5,4,life,776432,14000,558,2,11,1670000
3.5,4,life,997187,18000,694,2,11,2150000
1.5,4,life,583690,7500,306,2,11,2150000
3.5,0,life,198152,5300,49,10,11,320000
3.5,1,life,113302,1000,32,3,11,450000
3.5,1,life,320066,3100,56,3,11,450000
3.5,4,life,1033786,11000,492,2,11,2150000
2.5,4,life,603688,7100,459,2,11,2150000
2.5,3,life,254089,5800,83,5,11,880000
3,4,life,315122,3100,46,2,11,670000
2,1,life,48233,1300,61,4,11,380000
2.5,1,life,174251,2900,62,2,11,670000
1,4,life,454443,6800,105,2,11,670000
2.5,1,life,226954,2900,42,2,11,670000
2,4,life,557361,8400,320,2,11,1670000
3.5,4,life,815515,10000,394,2,11,2150000
3.5,1,life,235106,3000,53,2,11,670000
2.5,1,life,353242,13000,146,16,11,1010000
2.5,4,life,218017,2200,40,2,11,670000
1.5,4,life,502333,6900,458,2,11,2150000
2.5,1,life,511400,4500,103,3,11,450000
2.5,4,life,254042,3100,102,2,11,670000
2.5,4,life,855185,16000,483,2,11,1670000
2,1,life,268023,3600,146,2,11,1670000
3.5,4,life,1192470,11000,1000,2,11,2150000
1.5,1,life,267032,9400,142,16,11,1010000
3.5,1,life,36316,722,10,3,11,450000
2.5,4,life,263472,3600,52,2,11,670000
2.5,4,life,479270,8700,250,2,11,2150000
2,1,life,42928,2000,29,4,11,380000
2.5,1,life,370285,4700,103,5,11,880000
3.5,4,life,747451,11000,572,2,11,2150000
2.5,1,life,7472510,200000,4200,4,11,380000
2.5,1,life,57208,1000,9,3,11,450000
3.5,1,life,69557,1800,15,3,11,450000
1.5,1,life,133686,2700,26,2,11,670000
3.5,4,life,352936,3900,85,2,11,670000
2.5,1,life,490624,6800,225,4,11,470000
3.5,4,life,666224,7900,432,2,11,2150000
2,1,life,312231,4700,236,2,11,1670000
3.5,4,life,325440,6200,110,2,11,2150000
2.5,1,life,674186,7100,260,5,11,880000
2.5,1,life,277033,3200,62,2,11,670000
2.5,1,life,201915,1700,44,2,11,670000
2.5,1,life,193918,2700,38,2,11,670000
3.5,4,life,1517849,21000,1200,2,11,2150000
2.5,0,life,165786,5700,31,10,11,320000
2.5,1,life,62936,2700,74,4,11,380000
1,4,life,721694,7800,415,2,11,2150000
3.5,4,life,420053,7000,276,2,11,2150000
2.5,1,life,253853,3000,44,2,11,670000
2.5,1,life,83106,1200,21,2,11,670000
2.5,0,life,33376,663,11,3,11,450000
2.5,1,life,197088,6300,66,10,11,320000
2.5,4,life,486356,5500,317,2,11,2150000
2.5,4,life,1314060,13000,981,2,11,2150000
2.5,4,life,157819,2400,85,2,11,670000
3.5,4,life,456164,5800,278,2,11,2150000
2.5,1,life,412964,4200,101,3,11,450000
2.5,1,life,41438,696,17,3,11,450000
2.5,1,life,730736,8800,199,2,11,670000
2.5,1,life,112508,2100,111,4,11,470000
3.5,4,life,242697,4800,162,2,11,2150000
2.5,1,life,366360,5300,66,2,11,670000
3.5,4,life,801736,10000,588,2,11,2150000
3.5,4,life,582378,8600,434,2,11,2150000
2.5,1,life,55520,586,12,3,11,450000
2.5,1,life,483652,6900,164,5,11,880000
2.5,4,life,390479,4900,80,2,11,670000
3.5,4,life,1138748,14000,828,2,11,2150000
2.5,1,life,238084,3200,103,2,11,670000
3.5,4,life,689015,8000,393,2,11,2150000
1.5,1,life,98648,3700,38,4,11,380000
2,1,life,669435,7500,690,2,11,1670000
3.5,1,life,13523,595,8,3,11,450000
2,4,life,548433,8600,355,2,11,1670000
2.5,4,life,509023,6300,461,2,11,1670000
3.5,4,life,758976,8500,483,2,11,2150000
3.5,4,life,680624,7300,420,2,11,2150000
3.5,1,life,106833,1800,67,5,11,880000
2.5,4,life,135783,2100,42,2,11,670000
2.5,4,life,201097,3100,57,2,11,670000
2.5,1,life,220050,3300,57,2,11,670000
1.5,1,life,113676,2500,38,4,11,470000
2.5,1,life,254481,2800,56,3,11,450000
2.5,1,life,778006,12000,411,32,12,806000
3.5,1,life,444775,4500,139,32,12,806000
2.5,1,life,451894,8200,176,32,12,806000
2.5,1,life,981509,7300,196,32,12,806000
3.5,1,life,488197,10000,184,32,12,806000
1.4,1,life,2330452,27000,312,32,12,806000
2.5,3,life,1322481,9100,394,8,12,541000
3.5,1,life,708915,6900,234,32,12,806000
2,1,life,575433,12000,191,32,12,806000
3.5,3,life,990977,5300,144,32,12,806000
3.5,1,life,515162,7600,226,32,12,806000
2.5,1,life,520120,9400,238,32,12,806000
3.5,1,life,280847,5400,73,8,12,1340000
3.5,1,life,590275,12000,223,8,12,1340000
3.5,1,life,729752,6200,157,32,12,806000
2.5,1,life,573828,7900,156,32,12,806000
2.5,1,life,732552,6400,201,32,12,806000
2.5,4,life,420333,5400,74,2,12,670000
2.5,1,life,439227,4800,101,3,12,450000
3.5,4,life,1416068,16000,968,2,12,2150000
2.5,1,life,570413,7200,128,2,12,670000
2.5,1,life,281169,5400,133,4,12,470000
2.5,4,life,962096,12000,643,2,12,2150000
2.5,1,life,40182,1600,15,4,12,380000
2.5,1,life,312254,3400,51,2,12,670000
3.5,4,life,280808,5400,190,2,12,2150000
3.5,4,life,726502,10000,590,2,12,2150000
3.5,1,life,352972,5600,95,5,12,880000
2.5,4,life,631579,9400,378,2,12,2150000
3.5,1,life,731550,8700,219,5,12,880000
3.5,4,life,601001,9800,306,2,12,2150000
2.5,1,life,127412,1900,46,3,12,450000
2.5,4,life,166816,2100,24,2,12,670000
2.5,1,life,196190,4400,59,10,12,320000
2.5,0,life,141877,2200,45,5,12,880000
2.5,1,life,186528,3300,79,5,12,880000
2.5,1,life,141167,2500,73,4,12,470000
1.5,1,life,232224,4200,89,4,12,470000
2.5,1,life,58446,2100,73,4,12,380000
2.5,4,life,360360,4300,453,2,12,670000
1.8,1,life,321673,7000,105,4,12,470000
1.5,1,life,808597,42000,270,16,12,1010000
2.5,4,life,329692,5400,47,2,12,670000
3.5,4,life,1294361,14000,747,2,12,2150000
3.5,4,life,839160,8800,521,2,12,2150000
2,1,life,68250,2800,41,4,12,380000
2.5,1,life,384591,8100,152,4,12,470000
2.5,1,life,91031,2000,115,4,12,380000
2.5,1,life,202531,2800,90,5,12,880000
2.5,1,life,284596,6700,76,4,12,380000
2.5,1,life,138060,3700,85,4,12,380000
2.5,1,life,376044,4800,66,2,12,670000
3.5,1,life,78751,1800,65,4,12,380000
3.5,1,life,436501,11000,274,5,12,880000
3.5,1,life,249398,3200,37,2,12,670000
2,1,life,214066,4800,85,5,12,880000
2.5,1,life,151075,4200,65,10,12,320000
2,1,life,45040,1800,39,4,12,380000
2.5,4,life,287920,3800,73,2,12,670000
3.5,4,life,628930,9400,286,2,12,2150000
1.3,2,life,199680,8800,98,16,13,506000
2.5,1,life,507660,7700,186,32,13,806000
2.5,1,life,476690,8400,171,32,13,806000
3.5,1,life,745991,4800,113,32,13,806000
3.5,1,life,511905,6800,125,32,13,806000
1.5,1,life,164407,3400,56,8,13,541000
2.8,1,life,750293,5100,140,32,13,806000
2.5,1,life,545152,21000,385,32,13,806000
2.5,1,life,448327,7600,189,32,13,806000
2.5,4,life,442331,8100,228,32,13,806000
1.5,0,life,348815,5300,104,8,13,541000
3.5,1,life,557050,10000,227,8,13,1340000
1.5,1,life,588765,10000,198,32,13,806000
2.5,1,life,482725,13000,140,32,13,806000
1.8,1,life,521029,4300,116,32,13,806000
2.5,1,life,504438,7900,146,32,13,806000
1.5,1,life,137285,2900,49,8,13,541000
2.5,3,life,1032199,5600,117,32,13,806000
3.5,1,life,478210,15000,187,32,13,806000
3.5,4,life,1826671,17000,931,2,13,2150000
2.5,1,life,46999,1500,31,4,13,380000
3.5,1,life,1007311,14000,314,2,13,670000
2.5,1,life,159760,2300,138,4,13,470000
3,4,life,4651130,43000,1500,4,13,1330000
2.5,4,life,975232,14000,630,2,13,2150000
2,0,life,699754,9300,376,2,13,1670000
1.5,1,life,20964,775,22,4,13,380000
2.5,1,life,197128,3600,138,4,13,470000
2.5,1,life,83521,2600,54,4,13,380000
2.5,1,life,101217,3300,72,4,13,380000
2.8,1,life,589512,22000,440,4,13,470000
2.5,4,life,345519,4500,134,2,13,670000
3.5,1,life,167707,3000,72,4,13,470000
1.5,1,life,25655,1100,31,4,13,380000
2.5,1,life,61047,2000,57,4,13,380000
2.5,1,life,74508,1100,9,3,13,450000
3.5,1,life,537952,3900,117,3,13,450000
2.5,1,life,174097,3200,100,4,13,470000
3.5,4,life,634831,7600,364,2,13,2150000
3.5,4,life,887656,9700,432,2,13,2150000
2.5,1,life,148036,4700,113,4,13,380000
1.5,1,life,91570,4300,48,4,13,380000
3.5,1,life,230596,3100,44,3,13,450000
3.5,0,life,294971,4200,156,2,13,1670000
2.5,1,life,348964,5400,112,5,13,880000
3.5,1,life,233684,1800,44,3,13,450000
2.5,1,life,152249,3000,56,4,13,470000
2,1,life,552932,25000,202,16,13,1010000
3.5,1,life,590233,10000,222,4,13,1330000
2,1,life,454199,5100,398,2,13,1670000
3.5,4,life,892788,12000,432,2,13,2150000
2.8,1,life,245036,4500,80,4,13,470000
2.5,0,life,941590,19000,286,10,13,320000
2.5,1,life,262870,7500,104,4,13,380000
3.5,3,life,375073,5600,185,5,13,880000
3.5,4,life,790402,11000,497,2,13,2150000
1.5,1,life,144993,1400,33,2,13,670000
2.5,1,life,118310,1700,108,5,14,880000
2.5,1,life,216343,2700,106,5,14,880000
3.5,1,life,63495,2100,35,4,14,380000
2.5,0,life,321857,10000,139,4,14,380000
3,1,life,227998,2700,78,5,14,880000
2.5,1,life,164376,3800,85,4,14,380000
2.5,4,life,493102,4900,138,2,14,670000
3.5,4,life,1156747,12000,805,2,14,2150000
2.5,1,life,173192,5700,65,4,14,470000
1.5,1,life,181589,3700,68,16,14,1010000
2,1,life,152512,5500,67,4,14,380000
2.5,4,life,322881,4000,214,2,14,1670000
2.5,1,life,768856,9300,477,2,14,1670000
3.5,1,life,205348,6100,87,4,14,380000
3.5,1,life,113972,3100,41,10,14,320000
2.5,4,life,287613,5100,70,2,14,670000
1.5,1,life,449710,12000,230,4,14,380000
2.5,4,life,393986,4600,104,2,14,670000
2.5,1,life,1698233,100000,757,16,14,1010000
2.5,1,life,127373,4400,60,10,14,320000
1.5,1,life,568403,25000,248,16,14,1010000
1.5,1,life,462835,13000,146,16,14,1010000
2.5,1,life,289350,2900,76,3,14,450000
2.5,1,life,276553,13000,101,16,14,1010000
3.5,4,life,798512,8300,480,2,14,2150000
1.5,1,life,546913,22000,215,16,14,1010000
2.5,1,life,62365,2200,32,4,14,380000
2.5,1,life,61306,2000,36,4,14,380000
1.5,1,life,638982,27000,216,16,14,1010000
2.5,1,life,579472,6100,393,5,14,880000
2.5,4,life,366209,6400,59,2,14,670000
1,4,life,345918,5300,289,2,14,670000
1,1,life,33190,455,1,2,14,670000
2.5,4,life,229765,4100,46,2,14,670000
2.5,1,life,186532,5400,76,10,14,320000
2,4,life,269097,3600,37,2,14,670000
2.5,1,life,72414,3100,50,4,14,380000
3.5,1,life,57659,2500,42,4,14,380000
3.5,1,life,61403,2300,42,4,14,380000
3.5,1,life,63800,1100,15,3,14,450000
2.5,1,life,206024,5300,74,5,14,880000
2.5,1,life,97272,1000,17,2,14,670000
2.5,1,life,31119,1200,18,4,14,380000
3.5,0,life,465308,9800,282,32,14,806000
3.5,1,life,476561,8700,145,8,14,1340000
2.5,1,life,1886542,16000,1000,8,14,541000
2.5,1,life,198644,3100,73,8,14,541000
2,1,life,406580,5300,148,5,15,880000
2.5,1,life,1556282,50000,1000,16,15,1010000
2.5,4,life,545516,6400,111,2,15,670000
3.5,0,life,200038,3700,77,4,15,470000
1.5,1,life,146945,3100,69,16,15,1010000
1.5,1,life,1337522,48000,618,16,15,1010000
1.5,1,life,916330,37000,345,16,15,1010000
2.5,1,life,162585,4800,30,10,15,320000
3.5,4,life,385323,5700,268,2,15,2150000
2.5,1,life,45794,2000,51,4,15,380000
1.5,0,life,1226117,42000,691,16,15,1010000
2.5,1,life,473594,11000,106,5,15,880000
2.5,4,life,456937,5500,102,2,15,670000
2.5,1,life,636068,22000,300,16,15,1010000
2.5,1,life,227490,3500,84,5,15,880000
2.5,0,life,414277,10000,83,10,15,320000
3.5,1,life,54096,830,13,2,15,670000
1.5,1,life,751887,20000,284,16,15,1010000
2.5,3,life,338845,0,0,10,15,320000
3.5,1,life,571030,7400,226,5,15,880000
2.5,1,life,193539,5800,94,4,15,380000
2.5,1,life,304434,4400,102,2,15,670000
3.5,4,life,644574,7200,394,2,15,2150000
2.5,1,life,265061,5200,98,5,15,880000
3.5,1,life,50202,1200,51,4,15,380000
3.5,4,life,89706,2500,57,4,15,1330000
1.5,1,life,817151,18000,349,16,15,1010000
2.5,1,life,279066,4300,72,5,15,880000
1.5,1,life,514827,12000,161,16,15,1010000
2,4,life,143538,2400,76,2,15,1670000
3.5,1,life,307584,5300,87,5,15,880000
2.5,1,life,29811,1200,33,4,15,380000
1.5,1,life,3432488,160000,1400,16,15,1010000
2.5,1,life,32082,421,3,2,15,670000
2.5,1,life,69166,2100,36,4,15,380000
2.5,0,life,268483,4700,70,8,15,541000
1.3,1,life,160705,7200,78,16,15,506000
2.5,3,life,1105420,11000,578,8,15,541000
2.5,1,life,291817,7700,118,10,16,320000
1.5,1,life,79157,1600,59,4,16,470000
3.5,0,life,343608,10000,80,10,16,320000
1.5,1,life,142041,3000,63,16,16,1010000
2.5,1,life,70618,2700,42,4,16,380000
2.5,1,life,234423,3400,96,5,16,880000
3.5,1,life,208088,3000,99,5,16,880000
3.5,1,life,215876,2400,39,3,16,450000
3.5,1,life,382318,5500,106,5,16,880000
1.5,1,life,3144453,160000,1100,16,16,1010000
2,1,life,235498,4700,106,5,16,880000
3.5,1,life,298431,4800,60,5,16,880000
2.5,1,life,219544,3300,125,5,16,880000
2.5,1,life,199269,4700,183,4,16,380000
3.5,1,life,253296,5400,70,5,16,880000
1.5,1,life,261269,5700,112,16,16,1010000
1.5,1,life,22786,1000,16,4,16,380000
2.5,4,life,383519,5500,256,2,16,1670000
2.5,0,life,499836,10000,132,10,16,320000
2.5,4,life,394734,4500,107,2,16,670000
3.5,1,life,606603,8700,148,5,16,880000
2,1,life,99451,2900,38,4,16,380000
2.5,1,life,384576,5600,113,5,16,880000
1.5,1,life,586040,25000,184,16,16,1010000
2.5,1,life,245887,5000,61,10,16,320000
2.5,1,life,41315,1000,35,4,16,380000
2.5,1,life,595689,12000,246,10,16,320000
2.5,1,life,162886,2500,65,5,16,880000
1.5,1,life,424046,12000,210,16,17,1010000
1.5,1,life,427085,10000,223,16,17,1010000
3.5,1,life,426682,5700,99,5,17,880000
3.5,1,life,289779,7000,71,10,17,320000
1.5,0,life,569130,6600,131,5,17,880000
1.5,1,life,182732,3100,87,4,17,470000
3.5,1,life,49569,1900,27,4,17,380000
2.5,1,life,132119,4200,27,10,17,320000
1.5,1,life,687127,24000,226,16,17,1010000
3.5,1,life,304889,4900,68,5,17,880000
3.5,0,life,273916,3600,193,5,17,880000
3.5,1,life,700252,9800,203,5,17,880000
2,1,life,210771,4000,87,5,17,880000
2.8,1,life,172187,3400,69,4,17,470000
2.5,1,life,166552,2600,53,4,17,470000
2.5,1,life,152457,2700,49,4,17,470000
1.5,1,life,922348,17000,573,16,17,1010000
3.5,1,life,501723,9100,148,32,17,806000
3.5,1,life,221303,6400,52,8,17,1340000
2,1,life,238991,3500,68,5,18,880000
2.5,1,life,217900,3200,97,5,18,880000
3.5,1,life,55282,1000,33,4,18,470000
2.5,0,life,273408,7200,55,10,18,320000
2.5,1,life,198889,6500,106,10,18,320000
2.5,1,life,1728001,31000,410,10,18,320000
2.5,1,life,176993,4700,50,10,18,320000
3.5,4,life,529756,5900,368,2,18,2150000
2.5,1,life,214654,4800,79,4,18,470000
2.5,1,life,106133,1500,136,5,18,880000
2.5,1,life,216373,3700,111,5,18,880000
1.5,1,life,1063349,20000,452,16,18,1010000
2.5,3,life,269990,7300,101,5,18,880000
3.5,1,life,221665,2900,50,5,18,880000
3.5,1,life,22987,539,21,4,18,380000
2.5,1,life,149928,3000,59,5,18,880000
2.5,1,life,148540,3900,125,4,18,470000
2.5,0,life,162267,2200,78,5,18,880000
2.5,1,life,285354,4200,150,4,18,470000
2.5,1,life,154171,3600,54,4,18,470000
3,1,life,177392,2600,75,5,18,880000
2.5,3,life,335902,4500,105,8,18,541000
2.5,1,life,189970,4400,46,8,18,541000
2.5,3,life,159164,3200,54,8,18,541000
1.5,1,life,688479,9700,343,4,19,470000
3.5,1,life,240278,3400,70,5,19,880000
3.5,1,life,192285,4400,58,10,19,320000
2.5,1,life,248523,5900,85,10,19,320000
1.5,0,life,43599,1600,13,4,19,380000
1,1,life,44761,1600,32,4,19,380000
3.5,0,life,396007,5200,144,5,19,880000
3.5,0,life,267451,3200,121,5,19,880000
2.5,1,life,182079,3900,102,5,19,880000
2.5,1,life,231171,2900,97,5,19,880000
2.5,1,life,76580,2100,178,4,19,380000
2.8,1,life,159372,2700,69,4,19,470000
2.5,3,life,667579,7000,430,5,19,880000
3.5,3,life,449792,4800,115,5,19,880000
2.5,0,life,206918,6700,81,10,19,320000
2.5,3,life,181752,3300,55,8,19,541000
3.5,0,life,266673,3300,529,5,20,880000
3.5,1,life,199706,3500,60,5,20,880000
3.5,1,life,266406,4800,85,5,20,880000
3.5,1,life,111598,2200,52,4,20,470000
2.5,1,life,155699,0,0,10,20,320000
2.5,0,life,528353,12000,260,5,20,880000
2.5,1,life,210055,0,0,10,20,320000
3.5,4,life,470640,9400,580,2,20,2150000
3.5,1,life,230886,6400,58,5,20,880000
2.5,1,life,262901,4600,81,5,20,880000
2.5,1,life,87835,2600,73,4,20,470000
3.5,1,life,209781,3500,80,5,20,880000
2.5,1,life,25575,1300,16,4,20,380000
2.5,1,life,491562,6200,152,5,20,880000
2.5,1,life,475636,8000,131,5,21,880000
3.5,3,life,364694,6100,113,5,21,880000
3.5,0,life,654544,7100,180,5,21,880000
1.5,1,life,836534,27000,522,4,21,470000
2.5,3,life,322359,7500,141,10,21,320000
2.5,1,life,351863,4800,142,4,21,470000
3.5,1,life,477684,5500,150,5,21,880000
2.5,1,life,202738,5000,87,4,21,470000
2.5,1,life,204728,3200,101,5,21,880000
3.5,1,life,824049,10000,214,5,22,880000
2.5,1,life,130261,3700,52,10,22,320000
2.5,1,life,460117,4000,317,5,22,880000
2.5,1,life,50428,617,23,4,22,470000
2.5,3,life,289367,4800,80,5,22,880000
3.5,1,life,105923,2800,28,10,22,320000
2.5,1,life,175940,3500,68,4,22,470000
2.5,1,life,223014,7200,57,10,22,320000
3.5,0,life,185401,2300,78,5,22,880000
1.5,1,life,813660,22000,298,16,22,1010000
3,1,life,880135,24000,460,5,22,880000
3.5,1,life,350070,4600,94,5,22,880000
2.5,1,life,112979,2100,39,4,22,470000
2.8,1,life,188022,3100,106,4,22,470000
2.5,3,life,70776,1900,32,10,22,320000
1.5,1,life,197895,4800,59,8,22,541000
2.5,0,life,333178,6900,103,8,22,541000
2.5,1,life,232235,4100,111,8,22,541000
2.5,1,life,1014811,9600,295,5,23,880000
3.5,1,life,434815,9000,157,10,23,320000
3.5,3,life,341093,4000,104,5,23,880000
2.5,1,life,215121,3700,70,4,23,470000
2.5,1,life,169907,4000,73,10,23,320000
2.5,1,life,134502,2400,44,4,23,470000
1.5,1,life,349990,6000,170,4,23,470000
2.5,1,life,90685,2600,44,10,23,320000
2.5,0,life,668974,17000,140,10,23,320000
2.5,1,life,189218,3800,88,8,23,541000
2.5,1,life,561875,3000,91,32,23,806000
2.5,0,life,106877,3100,36,10,24,320000
3.5,1,life,780751,13000,211,5,24,880000
2,1,life,68840,1700,29,4,25,380000
2.5,1,life,356512,7300,112,10,25,320000
2.5,1,life,224154,4700,68,10,25,320000
2.5,0,life,286622,6100,77,8,25,541000
3.5,1,life,114632,3000,47,10,26,320000
2.5,1,life,697971,9800,232,4,26,470000
2.5,1,life,280914,5900,178,4,26,470000
2,1,life,83880,1700,92,4,26,470000
1.5,0,life,301598,4800,96,8,26,541000
2.5,0,life,263454,4200,84,8,26,541000
2.5,1,life,423129,8500,134,8,26,541000
2.5,0,life,284029,4800,82,8,26,541000
3.5,1,life,330284,5100,94,8,26,541000
3.5,1,life,395352,9500,89,8,26,541000
2.5,1,life,309503,0,0,10,27,320000
3.5,1,life,121222,2300,41,4,27,470000
3.5,0,life,624402,6000,225,5,27,880000
3.5,1,life,569838,1800,62,32,27,806000
3.8,1,life,286208,4400,167,4,28,470000
1.5,0,life,361175,5900,123,8,28,541000
2.5,1,life,190085,3600,55,8,28,541000
2.5,1,life,147932,2200,58,4,29,470000
2.5,1,life,121993,2500,132,4,29,470000
3.5,1,life,153880,2800,38,8,30,541000
2.5,1,life,282958,5100,102,8,30,541000
2.5,1,life,1237866,14000,384,8,31,541000
2.5,0,life,243353,4100,96,8,31,541000
2.5,0,life,356925,5400,104,8,32,541000
1.5,3,life,169096,3300,102,8,32,541000
2.8,0,life,206218,3600,61,8,32,541000
3.5,1,life,329658,6700,98,10,33,320000
3.5,1,life,439561,10000,164,10,33,320000
2.5,1,life,99243,2300,46,4,36,470000
2.5,1,life,210430,3500,85,4,39,470000
2,4,life,154088,2100,1300,2,41,670000
3.5,1,life,188438,5100,79,10,42,320000
1.5,1,life,11532,395,5,16,44,506000
3.5,4,life,290469,3700,54,2,46,670000
2.5,3,life,160115,4700,71,10,52,320000
1.3,1,life,31149,888,7,16,60,506000
1.8,1,life,29938,961,13,16,64,506000
1.3,1,life,18736,525,9,16,64,506000
3,1,life,21272,640,11,16,66,506000
1.3,1,life,16768,487,11,16,66,506000
1.3,2,life,38915,1000,10,16,67,506000
3.5,1,life,566757,1600,61,32,67,806000
1.3,1,life,28057,677,9,16,67,506000
1.3,1,life,23018,603,6,16,69,506000
1.3,2,life,25814,749,7,16,71,506000
1.3,1,life,27187,740,8,16,75,506000
3,4,life,114918,1500,15,2,80,670000
1,1,life,24592,641,7,16,84,506000
1.3,2,life,31683,851,9,16,86,506000
3.5,1,life,1264422,3000,68,32,123,806000
3.5,1,life,840959,3700,141,32,126,806000
3.5,3,life,595996,3200,139,32,150,806000
0,1,eating,794793 ,16000 ,561 ,7 ,9 ,1720000 
0,5,eating,384861 ,11000 ,273 ,7 ,9 ,1720000 
0.5,2,eating,98041 ,2600 ,68 ,13 ,9 ,402000 
1,4,eating,199188 ,7600 ,218 ,6 ,9 ,891000 
0,1,eating,297138 ,9300 ,165 ,7 ,9 ,1720000 
0,5,eating,128851 ,2700 ,85 ,5 ,9 ,532000 
0,1,eating,1061778 ,21000 ,689 ,7 ,9 ,1720000 
0,3,eating,868918 ,17000 ,649 ,7 ,9 ,1720000 
0,1,eating,929671 ,22000 ,468 ,7 ,9 ,1720000 
0.5,1,eating,1146431 ,18000 ,752 ,13 ,9 ,402000 
0,1,eating,779841 ,18000 ,583 ,7 ,9 ,1720000 
0,1,eating,604973 ,9700 ,364 ,5 ,9 ,532000 
0.5,0,eating,79909 ,1900 ,45 ,13 ,9 ,402000 
0,3,eating,259633 ,5300 ,93 ,5 ,9 ,532000 
1.5,4,eating,177582 ,7000 ,139 ,6 ,9 ,891000 
0.5,1,eating,7114356 ,66000 ,3900 ,19 ,9 ,2320000 
0.5,1,eating,3040650 ,43000 ,2100 ,13 ,9 ,402000 
1,1,eating,198112 ,6800 ,143 ,6 ,9 ,891000 
0,1,eating,233353 ,4700 ,108 ,5 ,8 ,532000 
1,4,eating,113259 ,5300 ,125 ,6 ,8 ,891000 
0.5,5,eating,592468 ,18000 ,368 ,19 ,8 ,2320000 
0.5,1,eating,95699 ,1700 ,76 ,13 ,8 ,402000 
0,1,eating,551994 ,16000 ,370 ,7 ,8 ,1720000 
0,3,eating,1107056 ,20000 ,571 ,5 ,8 ,532000 
0,3,eating,557062 ,17000 ,510 ,5 ,8 ,1540000 
0,5,eating,3352483 ,50000 ,2100 ,7 ,8 ,1720000 
1,4,eating,141821 ,4500 ,123 ,6 ,8 ,891000 
0,3,eating,857901 ,17000 ,482 ,7 ,8 ,1720000 
0,1,eating,92360 ,2400 ,81 ,5 ,8 ,532000 
0,1,eating,2951081 ,50000 ,2500 ,7 ,8 ,1720000 
0,1,eating,2951081 ,50000 ,2500 ,7 ,8 ,1720000 
0.5,3,eating,139040 ,1800 ,54 ,13 ,8 ,402000 
